transaction_id,amount,merchant,location,device_type,transaction_type,customer_age,timestamp,fraud
3699,100.37,Uber,Delhi,pos,purchase,44,2024-06-04,0
3700,112.02,Apple,London,pos,withdrawal,48,2023-05-22,0
3701,153.7,Target,Delhi,mobile,withdrawal,70,2024-03-22,0
3702,67.07,Starbucks,Sydney,mobile,withdrawal,27,2024-05-02,0
3703,107.76,Uber,London,pos,transfer,18,2024-04-13,0
3704,150.88,Amazon,Sydney,mobile,withdrawal,24,2023-04-29,0
3705,28.65,Apple,Tokyo,mobile,transfer,48,2023-12-04,0
3706,68.79,Uber,New York,mobile,purchase,73,2024-02-06,0
3707,15.18,Target,New York,web,purchase,47,2024-04-08,0
3708,58.84,Target,Tokyo,mobile,transfer,38,2023-10-15,0
3709,118.8,Walmart,Berlin,mobile,purchase,34,2023-03-10,0
3710,63.95,Starbucks,Delhi,pos,withdrawal,32,2024-06-21,0
3711,93.25,Netflix,Sydney,pos,purchase,35,2024-08-10,0
3712,48.05,Starbucks,Berlin,mobile,purchase,71,2024-01-09,0
3713,493.46,Netflix,Tokyo,mobile,purchase,68,2023-04-19,0
3714,92.07,Apple,London,mobile,withdrawal,50,2023-04-21,0
3715,284.85,Starbucks,Delhi,pos,purchase,53,2023-03-16,0
3716,176.75,Apple,Berlin,pos,withdrawal,22,2024-07-08,0
3717,10.0,Uber,Berlin,mobile,withdrawal,33,2023-02-04,0
3718,190.5,Apple,Tokyo,mobile,withdrawal,52,2023-05-09,0
3719,65.32,Walmart,Tokyo,pos,withdrawal,74,2023-11-06,0
3720,58.99,Target,Tokyo,mobile,withdrawal,66,2024-01-14,0
3721,64.7,Apple,Delhi,pos,withdrawal,42,2023-05-22,0
3722,53.11,Starbucks,Berlin,mobile,transfer,67,2024-02-02,0
3723,152.52,Starbucks,Sydney,mobile,purchase,35,2023-09-12,0
3724,67.02,Amazon,Sydney,web,purchase,61,2023-02-07,0
3725,197.53,Amazon,London,pos,purchase,75,2024-04-27,0
3726,107.76,Apple,Tokyo,pos,purchase,24,2023-08-13,0
3727,603.74,Uber,Delhi,pos,withdrawal,51,2024-06-18,0
3728,67.27,Target,Delhi,web,purchase,24,2024-10-07,1
3729,65.69,Starbucks,New York,web,transfer,55,2024-05-18,0
3730,359.89,Target,Berlin,pos,withdrawal,35,2023-05-13,0
3731,32.44,Airbnb,Berlin,pos,transfer,27,2023-02-03,0
3732,77.94,Uber,Sydney,mobile,purchase,22,2023-10-18,0
3733,73.21,Walmart,Tokyo,pos,withdrawal,23,2023-09-23,0
3734,51.04,Airbnb,New York,web,transfer,46,2024-11-28,0
3735,120.9,Walmart,Delhi,pos,withdrawal,19,2023-07-30,0
3736,179.67,Walmart,Berlin,mobile,withdrawal,39,2023-09-23,0
3737,111.3,Target,Sydney,pos,purchase,61,2023-03-27,0
3738,80.67,Apple,New York,pos,transfer,54,2024-11-23,0
3739,123.01,Apple,New York,pos,withdrawal,60,2023-03-12,0
3740,216.75,Target,Sydney,mobile,withdrawal,18,2024-12-05,0
3741,162.49,Target,Tokyo,web,withdrawal,46,2023-03-20,0
3742,217.39,Apple,New York,pos,transfer,33,2023-09-25,0
3743,33.17,Walmart,Sydney,mobile,purchase,69,2024-11-28,0
3744,120.64,Apple,Berlin,mobile,transfer,71,2023-05-12,0
3745,27.95,Airbnb,New York,pos,transfer,59,2023-04-09,0
3746,68.04,Target,London,pos,transfer,48,2024-04-04,0
3747,226.78,Apple,Delhi,pos,transfer,44,2023-05-24,0
3748,11.58,Starbucks,Tokyo,mobile,purchase,44,2023-09-21,0
3749,29.25,Amazon,London,mobile,transfer,22,2024-07-10,0
3750,32.67,Starbucks,Sydney,mobile,transfer,62,2023-07-28,0
3751,115.05,Airbnb,London,pos,withdrawal,34,2023-06-06,0
3752,354.9,Starbucks,Delhi,mobile,transfer,75,2024-07-17,0
3753,23.68,Starbucks,Delhi,web,transfer,51,2023-10-12,0
3754,232.64,Starbucks,Delhi,mobile,withdrawal,18,2024-02-19,0
3755,11.32,Netflix,Berlin,pos,transfer,39,2024-05-27,0
3756,66.7,Uber,London,web,withdrawal,22,2024-07-31,0
3757,9.84,Starbucks,London,pos,withdrawal,19,2023-03-07,0
3758,168.66,Target,Sydney,mobile,withdrawal,30,2023-01-13,0
3759,244.95,Walmart,Berlin,web,transfer,34,2023-06-24,0
3760,448.01,Walmart,New York,web,purchase,42,2023-12-13,0
3761,11.17,Airbnb,New York,pos,withdrawal,29,2024-10-03,0
3762,55.47,Target,New York,pos,purchase,67,2023-03-29,0
3763,20.02,Walmart,Tokyo,pos,purchase,29,2023-10-17,0
3764,88.41,Airbnb,New York,web,transfer,48,2023-05-20,0
3765,199.5,Starbucks,New York,pos,purchase,23,2023-12-14,0
3766,227.65,Netflix,Berlin,mobile,purchase,36,2024-01-12,0
3767,192.75,Apple,London,web,purchase,48,2023-07-04,0
3768,165.32,Apple,Tokyo,pos,purchase,72,2023-05-13,0
3769,141.38,Target,Tokyo,web,transfer,22,2024-02-28,0
3770,511.01,Walmart,Tokyo,pos,withdrawal,73,2024-06-05,0
3771,147.25,Apple,Berlin,web,withdrawal,47,2023-09-02,0
3772,8.44,Uber,Tokyo,pos,withdrawal,36,2023-01-18,0
3773,16.11,Apple,Sydney,web,purchase,67,2023-06-18,0
3774,196.48,Starbucks,New York,web,transfer,40,2023-03-17,0
3775,3.9,Target,London,pos,purchase,35,2024-10-04,0
3776,64.33,Amazon,Tokyo,pos,purchase,32,2023-11-21,0
3777,111.45,Airbnb,New York,mobile,transfer,59,2024-07-15,0
3778,23.92,Walmart,Berlin,pos,transfer,38,2023-06-11,0
3779,40.39,Netflix,Berlin,web,purchase,65,2023-04-26,0
3780,215.69,Airbnb,Berlin,web,withdrawal,67,2024-12-27,0
3781,382.43,Amazon,Delhi,mobile,withdrawal,61,2024-03-21,0
3782,237.67,Apple,Berlin,pos,purchase,54,2024-11-29,0
3783,2.26,Uber,New York,mobile,transfer,66,2024-07-11,0
3784,15.78,Starbucks,London,pos,withdrawal,54,2023-11-06,0
3785,120.06,Starbucks,Sydney,pos,withdrawal,32,2024-07-09,0
3786,102.04,Walmart,Delhi,pos,purchase,63,2023-03-22,0
3787,84.82,Uber,Sydney,mobile,transfer,49,2024-08-13,0
3788,105.41,Walmart,Tokyo,web,transfer,47,2024-08-20,0
3789,2.44,Airbnb,London,mobile,transfer,51,2024-02-25,0
3790,84.45,Amazon,London,pos,purchase,27,2024-11-27,0
3791,117.52,Starbucks,Berlin,mobile,transfer,26,2024-03-11,0
3792,286.31,Uber,New York,pos,purchase,66,2024-10-31,0
3793,118.66,Amazon,Berlin,web,transfer,33,2023-12-31,0
3794,77.78,Amazon,London,pos,withdrawal,31,2024-06-01,0
3795,81.07,Netflix,Delhi,mobile,purchase,66,2024-05-12,0
3796,319.57,Target,Sydney,pos,transfer,51,2024-06-01,0
3797,297.7,Amazon,Tokyo,pos,purchase,73,2023-07-26,0
3798,28.17,Target,Tokyo,mobile,purchase,64,2023-04-18,0
3799,226.17,Apple,Delhi,pos,withdrawal,41,2023-12-04,0
3800,40.65,Airbnb,Berlin,mobile,withdrawal,22,2023-07-31,0
3801,61.35,Uber,Delhi,mobile,withdrawal,64,2023-08-18,0
3802,108.38,Apple,Berlin,mobile,purchase,26,2024-11-30,0
3803,113.2,Starbucks,New York,pos,purchase,18,2024-09-06,0
3804,129.15,Netflix,New York,web,withdrawal,44,2024-01-17,0
3805,158.74,Netflix,Tokyo,pos,withdrawal,66,2023-01-19,0
3806,31.29,Uber,Tokyo,web,withdrawal,75,2024-10-07,0
3807,244.81,Amazon,Sydney,mobile,withdrawal,64,2023-06-12,0
3808,172.89,Walmart,Delhi,mobile,purchase,36,2023-05-30,0
3809,22.98,Uber,New York,pos,withdrawal,43,2023-08-04,0
3810,115.69,Amazon,London,web,transfer,29,2023-07-31,0
3811,25.88,Airbnb,Sydney,pos,purchase,61,2023-12-17,0
3812,32.41,Walmart,Sydney,pos,withdrawal,60,2024-06-06,0
3813,325.49,Target,Tokyo,mobile,purchase,62,2023-07-17,0
3814,5.49,Walmart,Tokyo,web,purchase,28,2024-02-07,0
3815,46.76,Uber,London,mobile,withdrawal,55,2024-06-18,0
3816,1.68,Uber,Tokyo,web,withdrawal,72,2023-11-26,0
3817,99.8,Netflix,New York,mobile,transfer,43,2023-06-22,0
3818,21.19,Netflix,Delhi,web,withdrawal,31,2024-04-28,0
3819,89.98,Airbnb,Berlin,pos,withdrawal,22,2023-01-08,0
3820,254.51,Starbucks,Delhi,web,transfer,47,2023-09-10,1
3821,118.28,Uber,Berlin,mobile,transfer,20,2023-10-18,0
3822,14.32,Starbucks,London,pos,withdrawal,43,2024-05-19,0
3823,384.48,Airbnb,New York,web,transfer,42,2023-01-06,0
3824,116.77,Amazon,Delhi,web,purchase,73,2023-01-26,0
3825,371.37,Netflix,London,mobile,withdrawal,39,2023-06-22,0
3826,129.89,Netflix,Berlin,mobile,withdrawal,48,2023-04-20,0
3827,62.99,Apple,Berlin,web,transfer,70,2024-11-24,0
3828,0.8,Amazon,Delhi,mobile,withdrawal,57,2023-05-04,0
3829,138.71,Apple,New York,pos,purchase,41,2023-01-30,0
3830,43.47,Airbnb,Berlin,web,withdrawal,32,2024-05-07,0
3831,186.87,Netflix,London,mobile,transfer,34,2023-10-15,0
3832,196.55,Target,Berlin,pos,transfer,41,2024-05-28,0
3833,123.91,Apple,Berlin,mobile,purchase,45,2023-05-17,0
3834,61.77,Amazon,Tokyo,pos,withdrawal,57,2024-11-03,0
3835,100.59,Starbucks,Delhi,web,withdrawal,74,2023-03-30,1
3836,40.42,Netflix,Delhi,pos,withdrawal,44,2024-08-03,0
3837,153.85,Starbucks,Delhi,pos,purchase,58,2024-10-30,0
3838,311.46,Uber,New York,mobile,purchase,74,2024-05-12,0
3839,163.25,Uber,Delhi,web,withdrawal,23,2024-12-14,0
3840,55.65,Amazon,London,pos,transfer,44,2023-01-26,0
3841,170.9,Starbucks,Tokyo,pos,transfer,38,2024-01-29,0
3842,293.73,Walmart,Tokyo,web,transfer,19,2024-03-25,0
3843,15.61,Netflix,Tokyo,mobile,withdrawal,61,2023-08-07,0
3844,29.93,Walmart,London,mobile,withdrawal,59,2023-11-06,0
3845,379.66,Amazon,Delhi,pos,transfer,34,2023-06-20,0
3846,16.06,Walmart,New York,pos,transfer,48,2024-10-05,0
3847,169.71,Amazon,Berlin,pos,purchase,53,2023-02-27,0
3848,132.03,Starbucks,Tokyo,pos,purchase,68,2024-05-03,0
3849,71.86,Apple,Berlin,web,purchase,47,2024-02-28,0
3850,3.51,Starbucks,Sydney,web,transfer,28,2023-04-02,0
3851,59.37,Walmart,New York,mobile,transfer,63,2023-01-07,0
3852,316.69,Uber,Tokyo,mobile,purchase,71,2023-01-07,0
3853,66.22,Amazon,Tokyo,pos,purchase,74,2023-11-23,0
3854,308.69,Airbnb,Berlin,web,transfer,21,2024-02-04,0
3855,107.41,Netflix,Delhi,pos,transfer,24,2024-01-30,0
3856,7.37,Walmart,Berlin,web,withdrawal,35,2023-06-02,0
3857,68.46,Starbucks,New York,mobile,transfer,43,2023-12-16,0
3858,218.76,Netflix,Delhi,mobile,purchase,40,2024-09-20,0
3859,332.88,Airbnb,Sydney,mobile,purchase,61,2023-10-23,0
3860,32.49,Apple,Sydney,mobile,purchase,70,2023-02-02,0
3861,1.78,Netflix,London,mobile,purchase,75,2023-07-05,0
3862,118.16,Starbucks,London,mobile,transfer,34,2023-09-14,0
3863,74.95,Airbnb,Sydney,web,transfer,32,2024-01-20,0
3864,209.72,Walmart,London,web,transfer,68,2024-11-21,0
3865,219.04,Walmart,Berlin,pos,withdrawal,24,2023-05-24,0
3866,152.4,Netflix,Berlin,web,transfer,71,2024-02-22,0
3867,139.44,Uber,London,pos,withdrawal,52,2024-08-07,0
3868,66.9,Uber,Tokyo,pos,withdrawal,64,2023-08-25,0
3869,7.38,Amazon,London,mobile,purchase,24,2023-08-28,0
3870,76.62,Starbucks,Delhi,mobile,transfer,70,2024-01-19,0
3871,89.02,Apple,New York,web,purchase,64,2024-12-15,0
3872,75.81,Amazon,Berlin,mobile,withdrawal,27,2023-08-28,0
3873,79.88,Airbnb,Sydney,mobile,purchase,69,2024-03-17,0
3874,381.31,Apple,Delhi,web,transfer,71,2024-09-20,0
3875,77.57,Airbnb,London,web,transfer,26,2024-05-16,0
3876,212.07,Starbucks,New York,mobile,purchase,37,2023-08-15,0
3877,263.12,Uber,Berlin,pos,withdrawal,36,2023-11-09,0
3878,85.33,Walmart,Delhi,mobile,withdrawal,72,2024-11-09,0
3879,13.7,Airbnb,Sydney,pos,transfer,40,2023-08-31,0
3880,29.15,Target,London,mobile,withdrawal,34,2024-07-14,0
3881,136.49,Walmart,Tokyo,pos,purchase,41,2024-06-22,0
3882,240.46,Walmart,Sydney,pos,withdrawal,34,2023-07-16,0
3883,297.18,Airbnb,London,mobile,withdrawal,24,2023-02-08,1
3884,14.83,Walmart,Delhi,pos,transfer,51,2024-02-11,0
3885,54.94,Amazon,Delhi,web,withdrawal,55,2024-05-20,0
3886,295.17,Starbucks,New York,web,withdrawal,35,2023-02-06,0
3887,78.4,Apple,New York,mobile,transfer,60,2023-04-19,0
3888,24.14,Netflix,Delhi,mobile,withdrawal,20,2023-04-22,0
3889,298.72,Airbnb,Sydney,pos,purchase,41,2023-05-22,0
3890,149.86,Starbucks,Tokyo,pos,withdrawal,71,2023-10-05,0
3891,195.76,Starbucks,Tokyo,web,transfer,42,2024-10-06,0
3892,206.12,Uber,Berlin,web,withdrawal,24,2023-05-10,0
3893,41.39,Amazon,Berlin,pos,transfer,70,2024-02-22,0
3894,288.42,Apple,Delhi,pos,transfer,33,2024-05-24,0
3895,102.25,Target,Tokyo,web,withdrawal,28,2023-08-02,0
3896,256.13,Walmart,London,web,transfer,20,2024-01-25,0
3897,37.69,Uber,London,mobile,transfer,18,2024-02-18,0
3898,194.29,Netflix,Delhi,web,withdrawal,42,2023-05-11,0
3899,41.39,Airbnb,Delhi,web,transfer,45,2024-06-02,0
3900,38.54,Amazon,Sydney,mobile,withdrawal,63,2023-01-28,0
3901,27.42,Airbnb,New York,pos,withdrawal,33,2023-02-23,0
3902,16.47,Target,London,web,withdrawal,18,2024-11-13,0
3903,21.91,Target,New York,web,withdrawal,62,2023-09-09,0
3904,161.44,Uber,Tokyo,mobile,withdrawal,27,2024-03-12,0
3905,300.18,Amazon,Delhi,pos,transfer,34,2024-08-24,0
3906,200.76,Apple,Tokyo,mobile,purchase,42,2024-05-15,0
3907,22.63,Walmart,Berlin,mobile,withdrawal,72,2023-08-22,0
3908,77.4,Airbnb,London,pos,purchase,75,2023-12-26,0
3909,60.83,Starbucks,Tokyo,mobile,transfer,66,2023-07-19,0
3910,115.77,Apple,Sydney,web,withdrawal,48,2023-07-04,0
3911,15.84,Apple,Berlin,pos,purchase,20,2024-01-24,0
3912,114.58,Uber,Berlin,mobile,transfer,54,2024-08-16,0
3913,149.37,Target,Berlin,web,purchase,28,2024-03-11,0
3914,12.34,Apple,Delhi,mobile,purchase,24,2023-03-24,0
3915,78.82,Amazon,New York,pos,purchase,75,2023-06-20,0
3916,120.88,Starbucks,New York,mobile,withdrawal,19,2024-03-27,0
3917,68.88,Walmart,Delhi,mobile,purchase,63,2023-07-27,0
3918,126.44,Starbucks,London,mobile,transfer,62,2024-06-08,0
3919,99.35,Walmart,Berlin,mobile,purchase,21,2023-07-15,0
3920,81.55,Apple,Sydney,web,purchase,73,2023-01-10,0
3921,191.56,Target,Berlin,pos,transfer,65,2023-07-20,1
3922,281.99,Amazon,New York,pos,transfer,73,2024-07-11,0
3923,297.48,Starbucks,London,web,purchase,61,2023-10-16,0
3924,35.54,Airbnb,London,mobile,transfer,51,2023-08-29,0
3925,12.62,Target,Sydney,mobile,withdrawal,62,2024-06-22,0
3926,252.61,Target,Berlin,mobile,withdrawal,69,2023-03-10,0
3927,47.68,Starbucks,Tokyo,mobile,purchase,65,2023-03-24,0
3928,20.7,Apple,Tokyo,web,purchase,43,2024-05-21,0
3929,156.11,Apple,London,pos,withdrawal,70,2024-04-16,0
3930,57.82,Netflix,London,mobile,withdrawal,32,2023-10-31,0
3931,125.54,Uber,New York,web,withdrawal,36,2024-05-26,0
3932,27.74,Amazon,London,mobile,transfer,69,2023-03-16,0
3933,96.52,Starbucks,New York,web,withdrawal,50,2024-09-28,0
3934,183.43,Target,Berlin,web,transfer,27,2024-03-11,0
3935,132.33,Starbucks,London,web,withdrawal,44,2023-08-28,0
3936,13.26,Apple,Delhi,pos,withdrawal,18,2023-02-16,0
3937,85.22,Apple,Delhi,pos,transfer,51,2024-02-07,0
3938,83.24,Uber,New York,pos,purchase,23,2023-03-09,0
3939,20.14,Walmart,Berlin,mobile,transfer,31,2024-04-30,0
3940,72.96,Starbucks,Tokyo,web,withdrawal,43,2023-08-19,0
3941,203.74,Netflix,Tokyo,mobile,purchase,53,2024-05-28,0
3942,198.11,Apple,Sydney,web,transfer,43,2024-03-17,0
3943,259.0,Walmart,New York,web,transfer,43,2024-10-23,0
3944,97.18,Walmart,Berlin,pos,transfer,30,2023-07-30,0
3945,122.28,Apple,London,pos,purchase,40,2024-05-21,0
3946,117.15,Target,Sydney,mobile,transfer,24,2023-11-17,0
3947,319.15,Walmart,Sydney,mobile,transfer,64,2024-07-11,0
3948,43.8,Amazon,Berlin,web,purchase,65,2024-04-06,0
3949,262.86,Walmart,Tokyo,pos,withdrawal,73,2023-06-17,0
3950,340.47,Netflix,Berlin,pos,withdrawal,25,2024-05-09,0
3951,65.18,Apple,Delhi,web,transfer,54,2024-02-23,0
3952,53.66,Starbucks,London,mobile,withdrawal,47,2023-12-10,0
3953,29.63,Walmart,Berlin,pos,withdrawal,45,2023-08-20,0
3954,50.63,Netflix,New York,pos,transfer,59,2024-07-22,0
3955,325.41,Walmart,Delhi,mobile,purchase,32,2024-02-24,0
3956,24.62,Amazon,Tokyo,mobile,withdrawal,59,2023-02-01,0
3957,117.95,Uber,Delhi,pos,transfer,46,2024-06-21,0
3958,1.86,Target,Sydney,mobile,transfer,74,2024-01-22,0
3959,27.67,Walmart,Sydney,mobile,transfer,55,2024-03-10,0
3960,25.61,Airbnb,Sydney,mobile,purchase,37,2024-07-08,0
3961,63.09,Uber,New York,mobile,transfer,63,2024-11-20,0
3962,99.67,Walmart,Sydney,mobile,withdrawal,72,2023-10-10,0
3963,31.84,Amazon,London,pos,transfer,29,2024-09-03,0
3964,234.0,Starbucks,Delhi,pos,withdrawal,52,2023-03-03,0
3965,177.96,Uber,Tokyo,web,withdrawal,53,2024-08-25,0
3966,174.85,Starbucks,London,web,withdrawal,67,2024-11-28,0
3967,2.51,Starbucks,Sydney,mobile,transfer,63,2023-09-18,0
3968,73.41,Apple,London,web,withdrawal,18,2024-12-08,0
3969,8.61,Target,London,pos,withdrawal,56,2024-01-03,0
3970,249.41,Uber,Berlin,mobile,withdrawal,30,2024-01-01,0
3971,56.14,Apple,London,mobile,withdrawal,58,2023-02-28,0
3972,202.1,Walmart,Delhi,mobile,purchase,63,2023-10-07,0
3973,18.61,Airbnb,Sydney,web,purchase,57,2024-10-01,0
3974,104.9,Apple,Sydney,pos,withdrawal,43,2023-04-11,0
3975,149.01,Uber,London,pos,withdrawal,71,2024-03-18,1
3976,587.42,Walmart,Berlin,web,withdrawal,25,2023-12-22,0
3977,134.36,Airbnb,Berlin,mobile,transfer,64,2023-07-20,0
3978,140.21,Apple,Sydney,web,transfer,35,2023-06-26,0
3979,195.5,Target,Delhi,web,transfer,48,2024-06-27,0
3980,71.32,Target,Delhi,web,withdrawal,42,2024-02-13,0
3981,349.25,Amazon,New York,mobile,purchase,53,2023-10-03,0
3982,232.12,Target,Delhi,web,withdrawal,54,2023-11-06,0
3983,246.13,Netflix,Delhi,mobile,transfer,48,2024-03-26,0
3984,240.25,Target,Tokyo,web,purchase,36,2024-08-28,0
3985,73.58,Uber,London,mobile,transfer,38,2024-09-21,0
3986,143.55,Target,Berlin,pos,purchase,23,2024-04-17,0
3987,48.76,Target,Tokyo,pos,withdrawal,54,2023-06-17,0
3988,46.05,Airbnb,London,web,withdrawal,32,2023-06-27,0
3989,377.17,Netflix,Tokyo,pos,purchase,61,2024-04-18,0
3990,167.28,Starbucks,London,web,transfer,67,2023-11-16,0
3991,139.03,Walmart,Delhi,mobile,purchase,43,2024-12-11,0
3992,104.2,Starbucks,Sydney,mobile,withdrawal,25,2024-03-25,0
3993,74.79,Walmart,Berlin,web,purchase,52,2023-02-05,0
3994,705.65,Target,Sydney,mobile,transfer,43,2024-06-30,0
3995,119.37,Target,Sydney,pos,purchase,54,2023-06-22,0
3996,131.56,Uber,New York,mobile,transfer,58,2023-04-11,0
3997,22.44,Walmart,London,web,withdrawal,19,2023-04-02,1
3998,87.0,Netflix,New York,pos,purchase,52,2024-09-11,0
3999,94.84,Starbucks,Sydney,pos,withdrawal,36,2024-06-10,0
4000,150.0,Netflix,Sydney,web,transfer,33,2023-11-14,0
4001,21.86,Airbnb,Delhi,web,transfer,22,2024-10-23,0
4002,119.31,Starbucks,Sydney,web,purchase,52,2023-11-29,0
4003,47.27,Amazon,Tokyo,mobile,withdrawal,47,2024-01-07,0
4004,1.53,Target,London,pos,withdrawal,31,2024-01-14,0
4005,33.68,Netflix,Sydney,web,withdrawal,63,2023-09-05,0
4006,187.32,Amazon,London,pos,withdrawal,64,2024-08-04,0
4007,148.77,Apple,Berlin,pos,purchase,27,2023-11-18,0
4008,422.78,Walmart,London,web,purchase,69,2024-01-22,0
4009,6.56,Amazon,London,web,transfer,54,2023-06-05,0
4010,19.83,Target,London,web,withdrawal,63,2024-11-06,0
4011,99.26,Starbucks,London,pos,transfer,37,2023-02-11,0
4012,5.92,Starbucks,Sydney,web,purchase,63,2024-05-25,0
4013,154.33,Airbnb,Sydney,pos,purchase,70,2024-07-26,0
4014,12.24,Starbucks,London,web,withdrawal,72,2024-01-22,0
4015,11.39,Netflix,Sydney,mobile,transfer,53,2023-01-11,0
4016,25.06,Uber,New York,pos,transfer,20,2024-04-28,0
4017,81.48,Airbnb,Berlin,web,withdrawal,36,2024-01-22,0
4018,167.14,Netflix,Berlin,mobile,transfer,71,2024-04-23,0
4019,3.62,Starbucks,New York,web,transfer,21,2023-10-13,0
4020,199.18,Starbucks,New York,web,transfer,62,2024-09-21,0
4021,209.14,Target,Tokyo,pos,purchase,24,2023-02-10,0
4022,17.09,Airbnb,Delhi,pos,transfer,67,2023-11-29,0
4023,29.5,Target,Berlin,mobile,withdrawal,51,2024-08-05,0
4024,12.39,Starbucks,London,mobile,withdrawal,21,2023-07-18,0
4025,125.35,Airbnb,London,pos,transfer,67,2023-02-27,0
4026,19.39,Airbnb,London,web,transfer,26,2024-03-27,0
4027,46.21,Target,Tokyo,mobile,transfer,55,2024-09-10,0
4028,184.99,Uber,Tokyo,web,withdrawal,64,2024-07-28,0
4029,144.21,Apple,Delhi,web,purchase,65,2024-07-03,0
4030,206.25,Uber,London,mobile,purchase,41,2023-06-22,0
4031,44.16,Target,Sydney,pos,withdrawal,31,2023-12-12,0
4032,32.71,Starbucks,New York,mobile,transfer,73,2023-09-28,0
4033,92.52,Uber,Delhi,web,transfer,46,2023-01-27,0
4034,35.47,Apple,New York,mobile,transfer,48,2024-12-12,0
4035,182.19,Walmart,New York,web,withdrawal,18,2024-10-02,0
4036,106.14,Walmart,London,web,withdrawal,58,2024-08-29,0
4037,47.56,Netflix,Delhi,mobile,transfer,24,2024-10-20,0
4038,50.93,Target,Berlin,pos,withdrawal,60,2023-11-05,0
4039,67.36,Uber,London,mobile,transfer,30,2023-10-08,0
4040,49.83,Airbnb,Tokyo,pos,transfer,59,2024-12-28,0
4041,17.85,Starbucks,Delhi,mobile,withdrawal,40,2024-11-11,0
4042,6.19,Amazon,Tokyo,web,withdrawal,18,2023-05-18,0
4043,18.11,Amazon,Sydney,web,purchase,50,2023-06-21,0
4044,33.13,Walmart,New York,web,withdrawal,61,2023-05-26,1
4045,86.32,Target,Sydney,web,transfer,63,2023-05-28,0
4046,78.51,Apple,Berlin,pos,withdrawal,48,2023-11-01,0
4047,85.88,Amazon,Berlin,web,withdrawal,62,2024-03-30,0
4048,32.83,Netflix,New York,web,purchase,69,2023-04-18,0
4049,226.47,Walmart,New York,web,purchase,68,2023-02-23,0
4050,70.01,Walmart,Delhi,mobile,transfer,51,2023-06-14,0
4051,176.79,Walmart,New York,web,withdrawal,38,2024-11-06,0
4052,54.67,Walmart,London,pos,withdrawal,19,2023-12-29,0
4053,24.57,Starbucks,Berlin,pos,transfer,37,2024-05-27,0
4054,223.45,Target,Sydney,mobile,withdrawal,48,2023-02-08,0
4055,123.0,Airbnb,Berlin,pos,transfer,69,2023-06-29,0
4056,155.8,Airbnb,Sydney,pos,purchase,60,2024-10-15,0
4057,475.38,Apple,New York,pos,withdrawal,58,2024-08-15,0
4058,32.4,Walmart,New York,pos,withdrawal,67,2024-09-20,0
4059,32.66,Walmart,Delhi,mobile,transfer,18,2023-08-20,0
4060,13.04,Walmart,Delhi,pos,withdrawal,42,2023-02-27,0
4061,35.52,Netflix,Sydney,pos,withdrawal,39,2023-12-22,1
4062,97.78,Uber,Berlin,pos,purchase,49,2024-06-07,0
4063,176.6,Apple,Delhi,pos,transfer,21,2024-12-22,0
4064,151.05,Target,Tokyo,mobile,withdrawal,36,2023-05-01,0
4065,194.35,Target,Delhi,pos,withdrawal,62,2024-09-20,0
4066,119.52,Airbnb,Berlin,web,withdrawal,64,2024-10-12,0
4067,494.69,Netflix,Sydney,web,withdrawal,18,2023-03-16,0
4068,175.2,Amazon,New York,pos,transfer,73,2024-09-26,0
4069,51.9,Starbucks,New York,mobile,transfer,39,2023-04-19,0
4070,5.28,Uber,Delhi,web,withdrawal,57,2024-04-24,0
4071,345.97,Amazon,Delhi,web,transfer,27,2024-11-07,0
4072,85.79,Walmart,Delhi,mobile,withdrawal,24,2023-03-09,0
4073,177.56,Apple,Berlin,mobile,withdrawal,48,2023-06-26,0
4074,187.71,Walmart,Sydney,pos,transfer,23,2023-07-14,0
4075,65.93,Apple,Tokyo,pos,purchase,20,2023-02-12,0
4076,282.92,Uber,Delhi,mobile,transfer,58,2024-01-05,0
4077,158.79,Amazon,Sydney,pos,transfer,67,2023-08-11,0
4078,71.22,Walmart,Tokyo,mobile,purchase,43,2024-12-15,0
4079,20.48,Walmart,Berlin,mobile,purchase,37,2024-11-13,0
4080,115.13,Airbnb,Delhi,mobile,transfer,47,2023-03-05,0
4081,8.42,Netflix,Berlin,pos,transfer,38,2023-01-28,0
4082,4.66,Apple,Berlin,mobile,purchase,33,2024-11-29,0
4083,74.98,Apple,Delhi,mobile,purchase,46,2024-08-21,0
4084,331.99,Target,Berlin,pos,transfer,70,2024-08-14,0
4085,31.74,Starbucks,New York,web,purchase,42,2023-10-14,0
4086,79.46,Amazon,Sydney,web,purchase,23,2024-08-29,0
4087,56.8,Netflix,New York,pos,purchase,25,2024-08-18,1
4088,206.09,Target,Delhi,pos,purchase,58,2023-07-16,0
4089,562.52,Starbucks,Berlin,pos,purchase,47,2024-10-11,0
4090,48.09,Netflix,Tokyo,web,withdrawal,42,2023-11-28,0
4091,596.65,Starbucks,New York,web,transfer,75,2023-03-29,0
4092,403.51,Walmart,Delhi,mobile,transfer,26,2024-04-30,0
4093,31.67,Apple,Sydney,web,transfer,46,2023-04-16,0
4094,8.48,Walmart,Sydney,pos,withdrawal,56,2024-12-24,0
4095,17.3,Airbnb,Tokyo,pos,withdrawal,44,2024-01-02,1
4096,131.24,Apple,Sydney,pos,withdrawal,46,2023-08-07,0
4097,246.16,Starbucks,Tokyo,mobile,withdrawal,39,2023-03-22,0
